"STATION","NAME","DATE","TMAX","TMIN","TOBS"
"USC00335747","NEWARK WATER WORKS, OH US","1990-03-24","39","26","36"
"USC00335747","NEWARK WATER WORKS, OH US","1990-03-25","46","23","41"
"USC00335747","NEWARK WATER WORKS, OH US","1990-03-26","47","27","37"
"USC00335747","NEWARK WATER WORKS, OH US","1990-03-27","46","18","41"
"USC00335747","NEWARK WATER WORKS, OH US","1990-03-28","51","22","47"
"USC00335747","NEWARK WATER WORKS, OH US","1990-03-29","57","40","52"
"USC00335747","NEWARK WATER WORKS, OH US","1990-03-30","69","48","56"
"USC00335747","NEWARK WATER WORKS, OH US","1990-03-31","60","53","55"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-01","58","49","52"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-02","52","38","39"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-03","39","33","33"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-04","54","32","48"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-05","56","31","44"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-06","48","26","44"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-07","44","25","39"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-08","55","23","53"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-09","66","31","63"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-10","63","49","55"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-11","55","36","38"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-12","41","27","40"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-13","54","26","52"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-14","52","39","49"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-15","58","33","55"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-16","64","34","61"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-17","62","36","43"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-18","52","25","51"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-19","63","28","62"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-20","63","50","61"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-21","67","56","64"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-22","71","35","69"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-23","76","39","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-24","83","45","80"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-25","85","55","73"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-26","85","53","83"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-27","87","51","85"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-28","85","61","73"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-29","73","54","65"
"USC00335747","NEWARK WATER WORKS, OH US","1990-04-30","77","44","77"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-01","77","51","62"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-02","62","42","57"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-03","59","47","49"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-04","62","48","62"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-05","63","46","47"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-06","61","38","60"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-07","70","38","69"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-08","76","48","73"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-09","77","56","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-10","74","49","50"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-11","62","42","60"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-12","60","41","56"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-13","60","53","53"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-14","72","41","70"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-15","72","54","64"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-16","72","60","71"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-17","71","59","63"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-18","70","54","68"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-19","76","48","75"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-20","75","60","72"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-21","72","50","53"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-22","66","48","64"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-23","66","41","65"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-24","72","43","69"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-25","69","49","58"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-26","62","56","62"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-27","73","55","70"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-28","71","55","59"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-29","63","54","58"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-30","66","43","63"
"USC00335747","NEWARK WATER WORKS, OH US","1990-05-31","71","38","70"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-01","82","42","79"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-02","79","64","70"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-03","79","65","77"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-04","77","48","49"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-05","68","38","66"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-06","80","52","76"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-07","77","64","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-08","85","64","81"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-09","82","64","80"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-10","80","55","67"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-11","80","53","71"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-12","73","50","71"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-13","85","54","83"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-14","86","62","69"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-15","83","66","81"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-16","86","59","84"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-17","89","66","86"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-18","86","75","83"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-19","84","61","68"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-20","70","55","66"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-21","83","63","81"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-22","82","60","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-23","74","60","64"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-24","68","56","66"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-25","79","49","77"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-26","82","49","79"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-27","85","61","84"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-28","87","62","76"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-29","85","65","83"
"USC00335747","NEWARK WATER WORKS, OH US","1990-06-30","90","66","88"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-01","88","64","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-02","81","57","79"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-03","85","55","85"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-04","95","65","91"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-05","91","77","84"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-06","84","62","69"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-07","78","49","76"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-08","88","61","85"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-09","95","69","71"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-10","82","64","75"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-11","75","64","69"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-12","71","63","65"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-13","65","58","65"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-14","76","63","75"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-15","75","65","72"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-16","82","58","80"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-17","85","61","82"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-18","85","61","83"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-19","87","63","85"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-20","85","67","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-21","77","68","71"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-22","79","67","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-23","76","63","75"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-24","79","60","78"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-25","81","56","79"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-26","81","56","76"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-27","84","56","80"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-28","86","61","83"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-29","85","61","83"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-30","84","64","79"
"USC00335747","NEWARK WATER WORKS, OH US","1990-07-31","79","61","72"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-01","76","52","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-02","79","53","78"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-03","82","56","78"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-04","83","61","77"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-05","78","70","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-06","76","64","64"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-07","73","51","72"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-08","77","50","75"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-09","79","54","77"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-10","81","59","78"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-11","79","59","75"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-12","84","59","81"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-13","81","65","73"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-14","78","58","75"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-15","81","54","73"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-16","85","57","77"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-17","84","57","81"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-18","84","68","83"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-19","88","69","71"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-20","77","64","75"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-21","76","68","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-22","74","64","69"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-23","73","66","70"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-24","77","64","76"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-25","83","61","78"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-26","87","62","82"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-27","89","64","85"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-28","90","69","84"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-29","84","65","71"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-30","80","54","76"
"USC00335747","NEWARK WATER WORKS, OH US","1990-08-31","82","56","78"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-01","86","58","80"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-02","84","66","81"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-03","81","61","75"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-04","82","56","79"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-05","90","62","82"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-06","92","71","83"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-07","83","68","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-08","78","63","73"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-09","74","64","71"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-10","81","55","73"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-11","82","58","75"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-12","75","66","71"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-13","77","65","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-14","78","65","65"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-15","68","57","65"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-16","65","52","58"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-17","62","42","58"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-18","60","39","57"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-19","65","52","61"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-20","70","54","64"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-21","72","47","64"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-22","69","56","59"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-23","59","47","52"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-24","63","38","58"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-25","70","41","65"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-26","76","51","71"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-27","79","46","68"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-28","78","52","70"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-29","72","55","66"
"USC00335747","NEWARK WATER WORKS, OH US","1990-09-30","66","56","59"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-01","68","42","65"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-02","69","42","61"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-03","78","44","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-04","74","56","63"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-05","77","49","71"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-06","80","50","74"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-07","76","48","71"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-08","71","62","66"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-09","73","61","61"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-10","77","54","54"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-11","54","43","49"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-12","56","45","55"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-13","58","53","55"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-14","66","52","61"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-15","64","46","56"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-16","67","37","59"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-17","77","45","70"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-18","70","41","42"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-19","52","40","46"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-20","62","31","53"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-21","71","40","63"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-22","63","51","52"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-23","60","51","52"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-24","58","34","51"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-25","51","43","43"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-26","48","34","43"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-27","59","27","55"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-28","55","40","41"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-29","51","26","39"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-30","67","28","52"
"USC00335747","NEWARK WATER WORKS, OH US","1990-10-31","72","43","54"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-01","73","39","52"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-02","71","38","60"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-03","72","45","58"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-04","72","41","59"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-05","64","46","47"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-06","47","37","40"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-07","44","30","39"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-08","44","24","40"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-09","46","35","41"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-10","44","38","42"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-11","47","26","46"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-12","47","26","36"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-13","42","26","32"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-14","54","23","44"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-15","69","30","52"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-16","66","43","52"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-17","52","38","38"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-18","46","24","35"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-19","48","25","45"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-20","55","30","38"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-21","64","28","57"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-22","58","53","53"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-23","54","36","47"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-24","51","37","46"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-25","61","42","43"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-26","68","34","64"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-27","75","58","66"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-28","70","36","36"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-29","41","30","33"
"USC00335747","NEWARK WATER WORKS, OH US","1990-11-30","44","22","37"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-01","52","28","48"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-02","49","40","43"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-03","59","37","53"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-04","59","26","26"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-05","35","25","32"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-06","43","29","38"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-07","40","30","30"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-08","44","23","32"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-09","48","23","41"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-10","50","31","40"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-11","53","26","38"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-12","58","30","54"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-13","55","36","36"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-14","39","19","30"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-15","55","29","53"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-16","53","36","38"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-17","40","35","40"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-18","56","37","37"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-19","41","31","32"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-20","47","29","46"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-21","62","45","60"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-22","60","51","51"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-23","51","30","30"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-24","31","9","13"
"USC00335747","NEWARK WATER WORKS, OH US","1990-12-25","26","9","23"
